|bankid|bankname|bankaddress|bankphone|bankdesc|bankurl|searchurl|dtype
151|174|Dr. Fox|Beverly Hills, CA USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=174&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
152|352|Dr. Goldstein, Donald Peter|Boston, MA USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=352&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
153|696|Dr. Goodman, Neil|9150 Sw 87th Ave Ste 210 Miami, FL 33176 USA|305-595-6855|||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=696&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
154|65103|Dr. Gottesfeld|Denver, CO USA||Affiliated with Rose Medical Center and Conceptions. ||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65103&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
155|556|Dr. Gottlieb, Solon|New York, NY USA||Dr. Gottlieb worked out of a Park Ave office, and one in Bergen County, NJ., and with the Lenox Hill Hospital. Office was at 888 Park Ave., NY, NY. Dr. Gottlieb was affiliated with Lenox Hill Hospital and the Margaret Sanger Clinic, both located in NYC.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=556&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
156|300|Dr. Gregg, Kelly|On Academy Blvd. just north of intersection with Austin Bluffs Blvd. Colorado Springs, CO USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=300&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
157|1315|Dr. Gross, Gary L.|Brook House Brookline Village Brookline, MA USA||This was in 1982,83.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=1315&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
158|718|Dr. Gross, Mark|3rd St. Phoenix, AZ USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=718&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
159|342|Dr. Gustafson, David Carl|Royal Oak, MI USA||Wiliam Beaumont Hospital Complex||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=342&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
160|356|Dr. Hahn, Robert W.|3208 North Academy Blvd., #100 Colorado Springs, CO 80917 USA|719-597-0080|Practice has been sold||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=356&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
161|931|Dr. Haldemann (Bern)|Breitenrainstrasse Bern, 3014 CHE||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=931&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
162|65035|Dr. Hamon, John|450 Sutter Street San Francisco, CA 94108 USA||Not sure of the spelling of the last name.Could also be Hammond or something similar in sound.  He would have been in his 60s in the 1950s.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65035&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
163|368|Dr. Henkin, Allen E. and Scialli, Richard|Washington, DC USA||near 25th & K Streets near G.W. U. Hospital||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=368&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
164|621|Dr. Henriques Edgnar|130 everett rd albany, NY 12205 USA|518-482-1007|||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=621&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
165|712|Dr. Hepner-Denver (See Donor Screen. for Insem)|Denver, CO USA||See also Donor Screening for Insem. (Purposes)/Rose postings. For more information about Dr. Hepner's donors, call Advance Women's Health Institute, Michael L. Moore, M.D., 210 University Blvd. Suite 500, Denver, CO 80206, Office: 303.321.2255, Toll Free: 1.800.577.4295, Fax: 303.321.0856. ||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=712&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
166|603|Dr. Hoffman, David|13xx Penn Avenue Reading, PA 19601 USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=603&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
167|849|Dr. Hoffman, Jack|Chicago, IL USA||The doctor was a naval officer in 1943 and was associated with Cook County Hospital.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=849&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
168|723|Dr. Horne, Herbert|1330 Boylston St. Chestnut Hill Boston, MA USA||Dr. Horne published in 1975 that he had done 500 inseminations. He routinely prescribed DES to pregnant patients.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=723&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
169|571|Dr. Immerman, Benjamin J.|66-12 102nd Street Forest Hills, Queens, NY USA||Dr. Benjamin J. Immerman was an ob/gyn in private practice in Forest Hills, New York He did not normally perform AI as a part of his practice. Dr. Immerman passed away May 2009.  ||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=571&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
170|428|Dr. Jacobson, Arnold|1855 San Miguel Drive, Suite 4 Also: 400 El Cerro Blvd., Suite 105 Danville, California 94526 925-820-9666 Walnut Creek, CA 94596 USA|925-937-6166|Dr. Jacobson is retired. Hence, the address and phone number above are obsolete.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=428&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
171|65437|Dr. Jacobson, Cecil|VA USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65437&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
172|203|Dr. Jarrett Jr, Paul E.|8330 Naab Road #210 Indianapolis, IN 46260 USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=203&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
173|65256|Dr. Jayne|Edina, MN USA||Clinic on France Ave. in Edina in 1980's||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65256&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
174|496|Dr. Kamras, Marvin and Polansky, Steven (NCCB)|5821 Jameson Court Carmichael, CA 95608 USA|916-486-0451|Kamras & Polansky Medical Corporation,NCCB--Northern California Cryobank||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=496&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
175|798|Dr. Kantor, Herman at Presbyterian Hosp Dallas, TX|8160 Walnut Hill Ln Margot Perot Women's Hospital, Suite 100 Dallas, TX 75231 USA|214-369-1203|Officed with Dr. Sheldon Weinstein, Dr. Harold Kaye and Dr. Jack Kamholtz in the Margot Perot building at Presbyterian Hospital in Dallas, TX.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=798&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
176|1147|Dr. Kaplan|Smithtown, NY USA||Dont think it exists anymore, not sure if Dr. Kaplan (possible first name Robert) is practicing anymore.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=1147&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
177|779|Dr. Karow, William|12301 Wilshire Boulevard Suite 415 Los Angeles, , CA 90025 USA|(310) 820-3723|Close to Santa Monica Boulevard. William G. Karow, M.D. is listed as the Associate Clinical Professor, Department of Obstetrics and Gynecology, U.C.L.A. on a website copyrighted 2004. He was part of the Fertility, Gynecology, and Endocrinology (FGE) clinic with Dr. William Gentry, which has a separate listing on this registry.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=779&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
178|316|Dr. Kennedy, Janet L.|2405 York Road Timonium, MD 21093 USA||Dr. Janet L. Kennedy practiced reproductive endocrinology in Baltimore for 20 years; four years at the University of Maryland and then 16 years in private practice at Reproductive Endocrinology, Infertility and Gynecology in Baltimore. She is currently at Northwest Center for Reproductive Sciences in the state of Washington (2006).||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=316&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
179|425|Dr. Kimball, H. Stewart|3000 Colby Street, Suite 304 Berkeley, CA 94705 USA|510-848-7533|Dr. Kimball is deceased, and the address and phone number listed are obsolete and no longer apply. ||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=425&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
180|1176|Dr. Klay|Santa Rosa, CA USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=1176&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
181|898|Dr. Komer (Burlington, Ontario)|Burlington, ON CAN||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=898&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
182|25|Dr. Korn, Gerald (Canada)|Vancouver, BC CAN||Dr. Korn Retired||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=25&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
183|126|Dr. Kort, Hilton|Atlanta, GA USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=126&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
184|426|Dr. Kronick, Elwood, Drs. Weinstein and Di Maggio|1616 North Main Street Walnut Creek, CA 94596 USA|925-932=2565|Full names of Drs. Weinstein and DiMaggio are Dr. Stephen G. Weinstein and Dr. Vincent P. DiMaggio. All three of these doctors are no longer pacticing. Address and phone number are obsolete. They worked at John Muir In Vitro Fertilization Center.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=426&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
185|211|Dr. Kurzrok, Raphael|Manhattan, NY USA||1950sManhattan, New York||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=211&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
186|65113|Dr. Kushner, Kenneth|Alberta Drive Amherst, NY USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65113&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
187|65115|Dr. Larsen, Paul, OB/GYN Clinic, MN|6525 France Avenue South, Suite 100 Edina, MN 55435 USA|952-927-4021||http://http://www.paullarsonobgyn.com/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65115&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
188|207|Dr. Lauersen, Neils|Park Avenue New York, NY USA||Dr. Lauersen was a wonderful, albeit controversial ob/gyn, with a very large practice.  The last I read about him, he was in jail for insurance fraud.  (There was no personal gain.  He sought to get reimbursement for his patients.)  I don't recall his exact address or telephone number.  Such well-known clients included Liv Ulman and Geraldo Rivera's former wife.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=207&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
189|431|Dr. Levinson, Carl J.|3838 California Street San Francisco, CA USA|(415)-750-6400|Dr. Levinson is retired, so the address and phone number above are obsolete, but they are the ones he used when he was practicing. ||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=431&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
190|374|Dr. Lewis, Robert|1415 Tulane Ave New Orleans, LA 70112 USA||Affiliated with Tulane University Hospital and Clinic late 1970's early 1980's|http://www.tuhc.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=374&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
191|835|Dr. Liebrach, Clifford|790 Bay Street Toronto, ON CAN|416-3237727|He is part of CREATE, which has a separate listing on this registry.|http://www.createivf.com/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=835&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
192|488|Dr. Loffer, Franklin|3410 N. 4th Avenue Phoenix, AZ 85013 USA|602-241-1944|His partner was Dr. David Pent.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=488&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
