|bankid|bankname|bankaddress|bankphone|bankdesc|bankurl|searchurl|dtype
266|51|University of California (UCLA)|Los Angeles, CA USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=51&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
267|215|University of California, Irvine (UCI)|Orange, CA USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=215&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
268|268|University of Chicago Hospitals|5841 S. Maryland Avenue Chicago, IL 60637 USA|(773) 702-1000|DI was formerly performed by doctors in a fertility practice group and at least one other doctor not part of the group.  Active at least in 1980s, although DI had ceased there as of 1999.  Donors recruited from University of Chicago students, including non-medical.|http://www.uchospitals.edu/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=268&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
269|165|University of Cincinnati|OH USA|513-892-1184| ||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=165&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
270|506|University of Colorado Health Sciences Center|Denver, CO USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=506&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
271|105|University of Florida Park Avenue Womens Center|3951 NW 48th Terrace, Suite 101 Gainesville, FL 32606 USA|904-392-6200|Park Avenue Women's Center|http://www.med.ufl.edu/obgyn/pawc|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=105&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
272|1159|University of Illinois-Chicago|1740 W Taylor Street Chicago, IL 60612 USA|312-996-7000|Andrology Laboratory, defunct after 2007|http://www.uic.edu/index.html|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=1159&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
273|305|University of Louisville|Louisville, KY USA||Dr. Marvin Yussman was there at one time||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=305&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
274|420|University of Michigan Medical Center|1342 E medical Center Dr Taubman Center Ann Arbor, MI 48109 USA|313-763-4323|Dept of Obstetrics and GynecologyDivision of Reproductive Endocrinology and Infertility||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=420&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
275|96|University of Nebraska Medical Center|NE USA||University of Nebraska Genetic Semen Bank. Some of these donor numbers are the same as donor numbers from Cryogenic Laboratories, Inc. (CLI)--CLI purchased inventory when they closed this sperm bank. Please check the CLI list too.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=96&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
276|59|University of Southern California (USC)|CA 90033 USA||"University Of Southern California School of Medicine ""Andrology Laboratory,"" Livingston Laboratory,USC Andrology Laboratory,1321 N. Mission Rd,Los Angeles, CA 90033.See also Procreative Technologie LA/Santa Monica. Procreative Technologies began as part of University of Southern California (USC) and was located at the USC Health Science Campus. They then moved to West Los Angeles/Santa Monica. There was also a branch in St. Louis, MO. Later, USC and Procreative were bought out by California Cryobank. CCB changed the donor numbers in some cases.  "||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=59&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
277|61|University of Utah|UT USA||Some of these donor numbers are the same as donor numbers listed at the Center for Reproductive Medicine, MN.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=61&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
278|115|University of Washington Fertility/Endocrine Cntr|Seattle, WA 98105 USA|(206) 555-6666|Closed Sept. 24, 2004|http://www.fertility.washington.edu|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=115&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
279|288|Vanderbilt Hospital|Nashville, TN USA|615-322-7318|"1/2011 Vanderbilt Hospital requested that we note that they are no way affiliated with the DSR and that all clinic information on the DSR website is added by DSR members.  They also state that, ""no Vanderbilt employees are authorized to share any information on sperm donors or egg donors"" and had us remove the Vanderbilt contact name that a DSR member had listed. "||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=288&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
280|157|Virginia Mason|Seattle, WA USA||Virginia Mason no longer houses a Fertility Department.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=157&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
281|64|Washington Fertility Center|USA|1-866-932-2229|The Fertility and Reproductive Health Center of Annandale, VA has merged with this place.Annandale, VA: 703-658-3100   Reston, VA: 703-481-1500  Leesburg, VA: 703-723-9544Hagerstown, MD: 301-665-4608Rockville, MD: 240-314-0600|http://www.washingtonfertility.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=64&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
282|1142|West Coast Fertility Center|301 West Bastancburg Fullerton, CA 92835 USA||Dr. David Diaz|http://west coast fertility centers|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=1142&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
283|905|West Valley Fertility Clinic (AZ)|Glendale, AZ USA||Dr Troche|http://www.wvfc.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=905&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
284|1217|Westchester Fertility-NY|136 South Broadway White Plains, NY 10605 USA|(914) 949 - 6677||http://www.westchesterfertility.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=1217&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
285|65126|Wisconsin Fertility Institute|3146 Deming Way Middleton, WI 53562 USA|608-824-0075||http://www.wisconsinfertility.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=65126&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
286|401|Woman to Woman Fertility Center (CA)|383 Diablo Road. Suite 100 Danville, CA 94526 USA|925.820.9495||http://www.womantowomanfertilitycenter.com/contact.html|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=401&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
287|65|Xytex Corporation|1100 Emmett St. Augusta, GA 30904 USA|706-733-0130|"Open since 1975. Offices in Augusta, Atlanta, and Newmarket, Ontario-supplier for Genesis Fertility Center in Canada (see that list also).  According to Outreach Health Services' website (in 2008), http://www.donorspermohs.com, Outreach Health Services is the Canadian distributor for XytexCorporation.  Donor numbers should have three letters in front of the number (codes Xytex uses for hair and eye combinations, blood type, and height--first letter is for coloring: Dark Hair/Dark Eyes is A, Dark Hair/Light Eyes is B, Light Hair/Light Eyes is C, Light Hair/Dark Eyes is D, African American Donors are E. Second letter is for blood type: O+ is F, A+ is G, B+ is H, AB+ is I, Rh- is J. Third letter is height: Under 5'7"" is K, 5;7"" to 5'11"" is L, 6' to 6'4"" is M, 6'5"" and taller is N). Numbers are only used one time with the donors so if you know the number part, you are most likely a match to that number if it is listed with letters (or different letters than what you have).  Older donor numbers may have a D in front of them, but those are listed on here without the D. Their three letter code for the earlier donor numbers may have been different or may have been changed at one point in time by Xytex.  (for example, an older number that used to be coded BFK was later changed to CGL).   XYTEX AFFILIATES (found in Xytex archives):Xytex has satellite semen banks in the following locations:Florida Institute For Reproductive Medicine, (904) 399-5620, Jacksonville, Florida;Genesis Fertility Centre (604) 879-3032, Vancouver, British Columbia,North Carolina Center for Reproductive Medicine, (919) 233-1680 Cary, North Carolina;Pacific Reproductive Services, (415) 487-2288, San Francisco, California;Reproductive Health Associates, (813) 572-5300, Clearwater, Florida;Southeastern Fertility Center, (803) 881-3900, Mt. Pleasent, South Carolina;University of Connecticut Health Center, (860) 679-3460, Farmington, Connecticut;Uptown Pharmacy, (214) 871-8711, Dallas, Texas;Xytex Corporation at Syncor, (800) 277-3210, Woburn, Massachusetts."|http://www.xytex.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=65&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
288|331|Yale-New Haven Hospital|20 York Street New Haven, CT 06510-3202 USA|203-688-4242|Yale University School of Medicine, Dept. of OB/GYN, 333 Cedar St.|http://www.ynhh.org/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=331&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
289|934|Zouves Fertility Clinic|1241 Hillsdale Blvd Foster City, CA 94404 USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=2&dpIdentityNumber=&faID=934&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|2
